,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,image
39,14619,14619,14619,/sddata/projects/Cervical_Cancer_Projects/data/Itoju_Nigeria/HFLD-00001118.jpg
40,3833,3833,3833,/sddata/projects/Cervical_Cancer_Projects/data/Itoju_Nigeria/HFLD-00002559.jpg
41,12799,12799,12799,/sddata/projects/Cervical_Cancer_Projects/data/Itoju_Nigeria/HFLD-00011827.jpg
42,57674,57674,57674,/sddata/projects/Cervical_Cancer_Projects/data/PAVE/000000960.jpg
43,20834,20834,20834,/sddata/projects/Cervical_Cancer_Projects/data/SEED/I156048_C1.jpg
44,14217,14217,14217,/sddata/projects/Cervical_Cancer_Projects/data/Itoju_Nigeria/HFLD-00003596.jpg
45,24237,24237,24237,/sddata/projects/Cervical_Cancer_Projects/data/Itoju_Nigeria_No_DC_Labels/HFLD-00017430.jpg
46,31579,31579,31579,/sddata/projects/Cervical_Cancer_Projects/data/NEVADA/PUBL00034993.jpg
47,59034,59034,59034,/sddata/projects/Cervical_Cancer_Projects/data/PAVE/000017252.jpg
48,52880,52880,52880,/sddata/projects/Cervical_Cancer_Projects/data/PAVE/000008370.jpg
49,19227,19227,19227,/sddata/projects/Cervical_Cancer_Projects/data/SEED/I417161_C1.jpg
50,20807,20807,20807,/sddata/projects/Cervical_Cancer_Projects/data/SEED/I518957_C2.jpg
51,11527,11527,11527,/sddata/projects/Cervical_Cancer_Projects/data/Itoju_Nigeria/HFLD-00005640.jpg
52,35261,35261,35261,/sddata/projects/Cervical_Cancer_Projects/data/NEVADA/HZBM-00000439.jpg
53,21647,21647,21647,/sddata/projects/Cervical_Cancer_Projects/data/SEED/SBX1970_3.jpg
54,45535,45535,45535,/sddata/projects/Cervical_Cancer_Projects/data/CVT_Low_Qual/I127999_C1.jpg
55,35838,35838,35838,/sddata/projects/Cervical_Cancer_Projects/data/NEVADA/PUBL00008665.jpg
56,50099,50099,50099,/sddata/projects/Cervical_Cancer_Projects/data/PAVE/000019414.jpg
57,31451,31451,31451,/sddata/projects/Cervical_Cancer_Projects/data/NEVADA/WLSH-00000158.jpg
58,19597,19597,19597,/sddata/projects/Cervical_Cancer_Projects/data/SEED/I102306_C1.jpg
59,33861,33861,33861,/sddata/projects/Cervical_Cancer_Projects/data/NEVADA/PUBL00031621.jpg
60,43788,43788,43788,/sddata/projects/Cervical_Cancer_Projects/data/CVT_Low_Qual/I359383_C1.jpg
61,42542,42542,42542,/sddata/projects/Cervical_Cancer_Projects/data/ALTS_NHS_Low_Qual/I356693_C2.jpg
62,18149,18149,18149,/sddata/projects/Cervical_Cancer_Projects/data/SEED/SBX1853_1.jpg
63,19316,19316,19316,/sddata/projects/Cervical_Cancer_Projects/data/SEED/I506771_C2.jpg
64,31865,31865,31865,/sddata/projects/Cervical_Cancer_Projects/data/NEVADA/PUBL00027856.jpg
65,31046,31046,31046,/sddata/projects/Cervical_Cancer_Projects/data/NEVADA/PUBL00022679.jpg
66,12102,12102,12102,/sddata/projects/Cervical_Cancer_Projects/data/Itoju_Nigeria/HFLD-00014106.jpg
67,25740,25740,25740,/sddata/projects/Cervical_Cancer_Projects/data/Itoju_Nigeria_No_DC_Labels/HFLD-00014037.jpg
68,68010,68010,68010,/sddata/projects/Cervical_Cancer_Projects/data/PAVE/000006883.jpg
69,59757,59757,59757,/sddata/projects/Cervical_Cancer_Projects/data/PAVE/000017467.jpg
70,54029,54029,54029,/sddata/projects/Cervical_Cancer_Projects/data/PAVE/000010489.jpg
71,62266,62266,62266,/sddata/projects/Cervical_Cancer_Projects/data/PAVE/000019374.jpg
72,7515,7515,7515,/sddata/projects/Cervical_Cancer_Projects/data/Itoju_Nigeria/HFLD-00006240.jpg
73,29050,29050,29050,/sddata/projects/Cervical_Cancer_Projects/data/NEVADA/PUBL00039309.jpg
74,5579,5579,5579,/sddata/projects/Cervical_Cancer_Projects/data/Itoju_Nigeria/HFLD-00013260.jpg
75,4264,4264,4264,/sddata/projects/Cervical_Cancer_Projects/data/Itoju_Nigeria/HFLD-00016817.jpg
76,23058,23058,23058,/sddata/projects/Cervical_Cancer_Projects/data/SEED/I167288_C2.jpg
77,48343,48343,48343,/sddata/projects/Cervical_Cancer_Projects/data/IRIS_DR/DOM 000013 004.jpeg
78,21837,21837,21837,/sddata/projects/Cervical_Cancer_Projects/data/SEED/I527073_C1.jpg
79,33288,33288,33288,/sddata/projects/Cervical_Cancer_Projects/data/NEVADA/PUBL00015609.jpg
80,46031,46031,46031,/sddata/projects/Cervical_Cancer_Projects/data/CVT_Low_Qual/SBX1297_1.jpg
81,51995,51995,51995,/sddata/projects/Cervical_Cancer_Projects/data/PAVE/000004134.jpg
82,20550,20550,20550,/sddata/projects/Cervical_Cancer_Projects/data/SEED/I348296_C2.jpg
83,63458,63458,63458,/sddata/projects/Cervical_Cancer_Projects/data/PAVE/000002115.jpg
84,24895,24895,24895,/sddata/projects/Cervical_Cancer_Projects/data/Itoju_Nigeria_No_DC_Labels/HFLD-00009116.jpg
85,60007,60007,60007,/sddata/projects/Cervical_Cancer_Projects/data/PAVE/000007166.jpg
86,47617,47617,47617,/sddata/projects/Cervical_Cancer_Projects/data/CVT_Low_Qual/I779381_C1.jpg
87,7441,7441,7441,/sddata/projects/Cervical_Cancer_Projects/data/Itoju_Nigeria/HFLD-00014523.jpg
88,22344,22344,22344,/sddata/projects/Cervical_Cancer_Projects/data/SEED/I479474_C1.jpg
89,57597,57597,57597,/sddata/projects/Cervical_Cancer_Projects/data/PAVE/000006237.jpg
90,21970,21970,21970,/sddata/projects/Cervical_Cancer_Projects/data/SEED/I792386_C1.jpg
91,28422,28422,28422,/sddata/projects/Cervical_Cancer_Projects/data/NEVADA/HZBM-00000088.jpg
92,21372,21372,21372,/sddata/projects/Cervical_Cancer_Projects/data/SEED/I629663_C1.jpg
93,68905,68905,68905,/sddata/projects/Cervical_Cancer_Projects/data/PAVE/000005394.jpg
94,8529,8529,8529,/sddata/projects/Cervical_Cancer_Projects/data/Itoju_Nigeria/HFLD-00017305.jpg
95,444,444,444,/sddata/projects/Cervical_Cancer_Projects/data/mobileODT_harvard_masked_images/QLGF-00001554.jpg
96,17201,17201,17201,/sddata/projects/Cervical_Cancer_Projects/data/SEED/GYFZ-00005593.jpg
97,6627,6627,6627,/sddata/projects/Cervical_Cancer_Projects/data/Itoju_Nigeria/HFLD-00000532.jpg
98,47791,47791,47791,/sddata/projects/Cervical_Cancer_Projects/data/IRIS_cambodia/MSK 000012 008.jpeg
99,48946,48946,48946,/sddata/projects/Cervical_Cancer_Projects/data/IRIS_DR/DOM 000012 008.jpeg
100,30717,30717,30717,/sddata/projects/Cervical_Cancer_Projects/data/NEVADA/PUBL00051662.jpg
101,5013,5013,5013,/sddata/projects/Cervical_Cancer_Projects/data/Itoju_Nigeria/HFLD-00008992.jpg
102,9451,9451,9451,/sddata/projects/Cervical_Cancer_Projects/data/Itoju_Nigeria/HFLD-00005648.jpg
103,23413,23413,23413,/sddata/projects/Cervical_Cancer_Projects/data/Itoju_Nigeria_No_DC_Labels/HFLD-00003246.jpg
104,36579,36579,36579,/sddata/projects/Cervical_Cancer_Projects/data/NEVADA/PUBL00053724.jpg
105,6350,6350,6350,/sddata/projects/Cervical_Cancer_Projects/data/Itoju_Nigeria/HFLD-00005311.jpg
106,6196,6196,6196,/sddata/projects/Cervical_Cancer_Projects/data/Itoju_Nigeria/HFLD-00018056.jpg
107,51577,51577,51577,/sddata/projects/Cervical_Cancer_Projects/data/PAVE/000019802.jpg
108,25211,25211,25211,/sddata/projects/Cervical_Cancer_Projects/data/Itoju_Nigeria_No_DC_Labels/HFLD-00007512.jpg
109,4363,4363,4363,/sddata/projects/Cervical_Cancer_Projects/data/Itoju_Nigeria/HFLD-00016526.jpg
110,36031,36031,36031,/sddata/projects/Cervical_Cancer_Projects/data/NEVADA/WLFP-00000309.jpg
111,27026,27026,27026,/sddata/projects/Cervical_Cancer_Projects/data/NEVADA/PUBL00018674.jpg
112,1805,1805,1805,/sddata/projects/Cervical_Cancer_Projects/data/mobileODT_harvard_masked_images/QLGF-00004766.jpg
113,10925,10925,10925,/sddata/projects/Cervical_Cancer_Projects/data/Itoju_Nigeria/HFLD-00012174.jpg
114,43338,43338,43338,/sddata/projects/Cervical_Cancer_Projects/data/CVT_Low_Qual/I206907_C1.jpg
115,29887,29887,29887,/sddata/projects/Cervical_Cancer_Projects/data/NEVADA/PLYF-00000096.jpg
116,22089,22089,22089,/sddata/projects/Cervical_Cancer_Projects/data/SEED/I205829_C2.jpg
117,33323,33323,33323,/sddata/projects/Cervical_Cancer_Projects/data/NEVADA/PUBL00042202.jpg
118,4472,4472,4472,/sddata/projects/Cervical_Cancer_Projects/data/Itoju_Nigeria/HFLD-00008458.jpg
119,33034,33034,33034,/sddata/projects/Cervical_Cancer_Projects/data/NEVADA/PUBL00007278.jpg
120,54612,54612,54612,/sddata/projects/Cervical_Cancer_Projects/data/PAVE/000020672.jpg
121,46753,46753,46753,/sddata/projects/Cervical_Cancer_Projects/data/CVT_Low_Qual/I440484_C1.jpg
122,24345,24345,24345,/sddata/projects/Cervical_Cancer_Projects/data/Itoju_Nigeria_No_DC_Labels/HFLD-00019026.jpg
123,26345,26345,26345,/sddata/projects/Cervical_Cancer_Projects/data/Itoju_Nigeria_No_DC_Labels/HFLD-00005418.jpg
124,23313,23313,23313,/sddata/projects/Cervical_Cancer_Projects/data/SEED/GYFZ-00005943.jpg
125,13058,13058,13058,/sddata/projects/Cervical_Cancer_Projects/data/Itoju_Nigeria/HFLD-00004158.jpg
126,17479,17479,17479,/sddata/projects/Cervical_Cancer_Projects/data/SEED/SBX2258_2.jpg
127,14948,14948,14948,/sddata/projects/Cervical_Cancer_Projects/data/Itoju_Nigeria/HFLD-00002827.jpg
128,64818,64818,64818,/sddata/projects/Cervical_Cancer_Projects/data/PAVE/000009860.jpg
129,35945,35945,35945,/sddata/projects/Cervical_Cancer_Projects/data/NEVADA/BSPR-00000075.jpg
130,40436,40436,40436,/sddata/projects/Cervical_Cancer_Projects/data/NEVADA/PUBL00009374.jpg
131,61380,61380,61380,/sddata/projects/Cervical_Cancer_Projects/data/PAVE/000011866.jpg
132,29005,29005,29005,/sddata/projects/Cervical_Cancer_Projects/data/NEVADA/WLSH-00000261.jpg
133,67527,67527,67527,/sddata/projects/Cervical_Cancer_Projects/data/PAVE/000010724.jpg
134,16670,16670,16670,/sddata/projects/Cervical_Cancer_Projects/data/Itoju_Nigeria/HFLD-00011760.jpg
135,57053,57053,57053,/sddata/projects/Cervical_Cancer_Projects/data/PAVE/000011035.jpg
136,66609,66609,66609,/sddata/projects/Cervical_Cancer_Projects/data/PAVE/000006890.jpg
137,46909,46909,46909,/sddata/projects/Cervical_Cancer_Projects/data/CVT_Low_Qual/I555584_C1.jpg
138,8042,8042,8042,/sddata/projects/Cervical_Cancer_Projects/data/Itoju_Nigeria/HFLD-00005610.jpg
139,68155,68155,68155,/sddata/projects/Cervical_Cancer_Projects/data/PAVE/000018756.jpg
140,26416,26416,26416,/sddata/projects/Cervical_Cancer_Projects/data/Itoju_Nigeria_No_DC_Labels/HFLD-00008282.jpg
141,15069,15069,15069,/sddata/projects/Cervical_Cancer_Projects/data/Itoju_Nigeria/HFLD-00012328.jpg
142,47446,47446,47446,/sddata/projects/Cervical_Cancer_Projects/data/CVT_Low_Qual/SBX1095_1.jpg
143,15939,15939,15939,/sddata/projects/Cervical_Cancer_Projects/data/Itoju_Nigeria/HFLD-00005078.jpg
144,37286,37286,37286,/sddata/projects/Cervical_Cancer_Projects/data/NEVADA/PUBL00016120.jpg
145,54737,54737,54737,/sddata/projects/Cervical_Cancer_Projects/data/PAVE/000014447.jpg
146,70445,70445,70445,/sddata/projects/Cervical_Cancer_Projects/data/PAVE/000001868.jpg
147,50565,50565,50565,/sddata/projects/Cervical_Cancer_Projects/data/PAVE/000005084.jpg
148,67292,67292,67292,/sddata/projects/Cervical_Cancer_Projects/data/PAVE/000001379.jpg
149,71263,71263,71263,/sddata/projects/Cervical_Cancer_Projects/data/PAVE/000013240.jpg
150,51242,51242,51242,/sddata/projects/Cervical_Cancer_Projects/data/PAVE/000004481.jpg
151,4129,4129,4129,/sddata/projects/Cervical_Cancer_Projects/data/Itoju_Nigeria/HFLD-00002112.jpg
152,24961,24961,24961,/sddata/projects/Cervical_Cancer_Projects/data/Itoju_Nigeria_No_DC_Labels/HFLD-00011841.jpg
153,65317,65317,65317,/sddata/projects/Cervical_Cancer_Projects/data/PAVE/000017310.jpg
154,54836,54836,54836,/sddata/projects/Cervical_Cancer_Projects/data/PAVE/000008495.jpg
155,8788,8788,8788,/sddata/projects/Cervical_Cancer_Projects/data/Itoju_Nigeria/HFLD-00002105.jpg
156,34115,34115,34115,/sddata/projects/Cervical_Cancer_Projects/data/NEVADA/PUBL00022035.jpg
157,14921,14921,14921,/sddata/projects/Cervical_Cancer_Projects/data/Itoju_Nigeria/HFLD-00011299.jpg
158,27622,27622,27622,/sddata/projects/Cervical_Cancer_Projects/data/NEVADA/ZRQB-00000083.jpg
159,67878,67878,67878,/sddata/projects/Cervical_Cancer_Projects/data/PAVE/000006114.jpg
160,33020,33020,33020,/sddata/projects/Cervical_Cancer_Projects/data/NEVADA/PUBL00027113.jpg
161,24470,24470,24470,/sddata/projects/Cervical_Cancer_Projects/data/Itoju_Nigeria_No_DC_Labels/HFLD-00001907.jpg
162,14938,14938,14938,/sddata/projects/Cervical_Cancer_Projects/data/Itoju_Nigeria/HFLD-00002202.jpg
163,27753,27753,27753,/sddata/projects/Cervical_Cancer_Projects/data/NEVADA/PUBL00031821.jpg
164,34585,34585,34585,/sddata/projects/Cervical_Cancer_Projects/data/NEVADA/PUBL00004997.jpg
165,34210,34210,34210,/sddata/projects/Cervical_Cancer_Projects/data/NEVADA/PUBL00024473.jpg
166,46055,46055,46055,/sddata/projects/Cervical_Cancer_Projects/data/CVT_Low_Qual/I418553_C1.jpg
167,59802,59802,59802,/sddata/projects/Cervical_Cancer_Projects/data/PAVE/000009802.jpg
168,17853,17853,17853,/sddata/projects/Cervical_Cancer_Projects/data/SEED/I510518_C2.jpg
169,27665,27665,27665,/sddata/projects/Cervical_Cancer_Projects/data/NEVADA/PUBL00012153.jpg
170,39881,39881,39881,/sddata/projects/Cervical_Cancer_Projects/data/NEVADA/PUBL00041001.jpg
171,23336,23336,23336,/sddata/projects/Cervical_Cancer_Projects/data/SEED/I147688_C2.jpg
172,39864,39864,39864,/sddata/projects/Cervical_Cancer_Projects/data/NEVADA/PUBL00032356.jpg
173,67636,67636,67636,/sddata/projects/Cervical_Cancer_Projects/data/PAVE/000001377.jpg
174,5952,5952,5952,/sddata/projects/Cervical_Cancer_Projects/data/Itoju_Nigeria/HFLD-00014993.jpg
175,32943,32943,32943,/sddata/projects/Cervical_Cancer_Projects/data/NEVADA/PUBL00038157.jpg
176,39607,39607,39607,/sddata/projects/Cervical_Cancer_Projects/data/NEVADA/PUBL00051428.jpg
177,59273,59273,59273,/sddata/projects/Cervical_Cancer_Projects/data/PAVE/000017565.jpg
178,50221,50221,50221,/sddata/projects/Cervical_Cancer_Projects/data/PAVE/000020243.jpg
179,60775,60775,60775,/sddata/projects/Cervical_Cancer_Projects/data/PAVE/000015222.jpg
180,3886,3886,3886,/sddata/projects/Cervical_Cancer_Projects/data/Itoju_Nigeria/HFLD-00014577.jpg
181,30534,30534,30534,/sddata/projects/Cervical_Cancer_Projects/data/NEVADA/PUBL00047791.jpg
182,36105,36105,36105,/sddata/projects/Cervical_Cancer_Projects/data/NEVADA/PUBL00021691.jpg
183,6692,6692,6692,/sddata/projects/Cervical_Cancer_Projects/data/Itoju_Nigeria/HFLD-00015758.jpg
184,42198,42198,42198,/sddata/projects/Cervical_Cancer_Projects/data/NEVADA/WLFP-00000477.jpg
185,21794,21794,21794,/sddata/projects/Cervical_Cancer_Projects/data/SEED/I334580_C2.jpg
186,17756,17756,17756,/sddata/projects/Cervical_Cancer_Projects/data/SEED/I210697_C1.jpg
187,20718,20718,20718,/sddata/projects/Cervical_Cancer_Projects/data/SEED/I211180_C2.jpg
188,18380,18380,18380,/sddata/projects/Cervical_Cancer_Projects/data/SEED/I842391_C1.jpg
189,17687,17687,17687,/sddata/projects/Cervical_Cancer_Projects/data/SEED/I150786_C2.jpg
190,49468,49468,49468,/sddata/projects/Cervical_Cancer_Projects/data/Itoju_Nigeria_No_Qual_Labels/HFLD-00006631.jpg
191,25140,25140,25140,/sddata/projects/Cervical_Cancer_Projects/data/Itoju_Nigeria_No_DC_Labels/HFLD-00009221.jpg
192,64045,64045,64045,/sddata/projects/Cervical_Cancer_Projects/data/PAVE/000010063.jpg
193,18305,18305,18305,/sddata/projects/Cervical_Cancer_Projects/data/SEED/I197264_C2.jpg
194,65478,65478,65478,/sddata/projects/Cervical_Cancer_Projects/data/PAVE/000002808.jpg
195,7481,7481,7481,/sddata/projects/Cervical_Cancer_Projects/data/Itoju_Nigeria/HFLD-00001111.jpg
196,54389,54389,54389,/sddata/projects/Cervical_Cancer_Projects/data/PAVE/000001444.jpg
197,39984,39984,39984,/sddata/projects/Cervical_Cancer_Projects/data/NEVADA/PUBL00026926.jpg
198,28126,28126,28126,/sddata/projects/Cervical_Cancer_Projects/data/NEVADA/PUBL00002399.jpg
199,28319,28319,28319,/sddata/projects/Cervical_Cancer_Projects/data/NEVADA/PUBL00033769.jpg
200,31837,31837,31837,/sddata/projects/Cervical_Cancer_Projects/data/NEVADA/PUBL00049546.jpg
201,70188,70188,70188,/sddata/projects/Cervical_Cancer_Projects/data/PAVE/000008950.jpg
202,18140,18140,18140,/sddata/projects/Cervical_Cancer_Projects/data/SEED/I836218_C1.jpg
203,23314,23314,23314,/sddata/projects/Cervical_Cancer_Projects/data/SEED/I253978_C1.jpg
204,69706,69706,69706,/sddata/projects/Cervical_Cancer_Projects/data/PAVE/000003709.jpg
205,49925,49925,49925,/sddata/projects/Cervical_Cancer_Projects/data/remaining_84_images_without_information/HFLD-00009968.jpg
206,41250,41250,41250,/sddata/projects/Cervical_Cancer_Projects/data/NEVADA/WLFP-00000630.jpg
207,58907,58907,58907,/sddata/projects/Cervical_Cancer_Projects/data/PAVE/000002504.jpg
208,36385,36385,36385,/sddata/projects/Cervical_Cancer_Projects/data/NEVADA/PUBL00046976.jpg
209,11189,11189,11189,/sddata/projects/Cervical_Cancer_Projects/data/Itoju_Nigeria/HFLD-00001892.jpg
210,65533,65533,65533,/sddata/projects/Cervical_Cancer_Projects/data/PAVE/000015929.jpg
211,70797,70797,70797,/sddata/projects/Cervical_Cancer_Projects/data/PAVE/000003409.jpg
212,40851,40851,40851,/sddata/projects/Cervical_Cancer_Projects/data/NEVADA/WLSH-00000339.jpg
213,65245,65245,65245,/sddata/projects/Cervical_Cancer_Projects/data/PAVE/000017908.jpg
214,26305,26305,26305,/sddata/projects/Cervical_Cancer_Projects/data/Itoju_Nigeria_No_DC_Labels/HFLD-00003563.jpg
215,51988,51988,51988,/sddata/projects/Cervical_Cancer_Projects/data/PAVE/000014376.jpg
216,8277,8277,8277,/sddata/projects/Cervical_Cancer_Projects/data/Itoju_Nigeria/HFLD-00000854.jpg
217,21769,21769,21769,/sddata/projects/Cervical_Cancer_Projects/data/SEED/I196688_C2.jpg
218,17643,17643,17643,/sddata/projects/Cervical_Cancer_Projects/data/SEED/GYFZ-00005411.jpg
219,22269,22269,22269,/sddata/projects/Cervical_Cancer_Projects/data/SEED/I400361_C1.jpg
220,59719,59719,59719,/sddata/projects/Cervical_Cancer_Projects/data/PAVE/000017096.jpg
221,20933,20933,20933,/sddata/projects/Cervical_Cancer_Projects/data/SEED/I721911_C2.jpg
222,67920,67920,67920,/sddata/projects/Cervical_Cancer_Projects/data/PAVE/000016016.jpg
223,45755,45755,45755,/sddata/projects/Cervical_Cancer_Projects/data/CVT_Low_Qual/I321611_C1.jpg
224,1491,1491,1491,/sddata/projects/Cervical_Cancer_Projects/data/mobileODT_harvard_masked_images/QLGF-00003032.jpg
225,34105,34105,34105,/sddata/projects/Cervical_Cancer_Projects/data/NEVADA/PUBL00006042.jpg
226,41638,41638,41638,/sddata/projects/Cervical_Cancer_Projects/data/NEVADA/WLSH-00000171.jpg
227,37385,37385,37385,/sddata/projects/Cervical_Cancer_Projects/data/NEVADA/PUBL00004636.jpg
228,19599,19599,19599,/sddata/projects/Cervical_Cancer_Projects/data/SEED/I219591_C2.jpg
229,46599,46599,46599,/sddata/projects/Cervical_Cancer_Projects/data/CVT_Low_Qual/I161609_C1.jpg
230,46708,46708,46708,/sddata/projects/Cervical_Cancer_Projects/data/CVT_Low_Qual/SBX2048_1.jpg
231,14777,14777,14777,/sddata/projects/Cervical_Cancer_Projects/data/Itoju_Nigeria/HFLD-00018253.jpg
232,49803,49803,49803,/sddata/projects/Cervical_Cancer_Projects/data/Itoju_Nigeria_No_Qual_Labels/HFLD-00010619.jpg
233,33134,33134,33134,/sddata/projects/Cervical_Cancer_Projects/data/NEVADA/JBKV-00000428.jpg
234,31834,31834,31834,/sddata/projects/Cervical_Cancer_Projects/data/NEVADA/PUBL00019299.jpg
235,29614,29614,29614,/sddata/projects/Cervical_Cancer_Projects/data/NEVADA/PUBL00019070.jpg
236,27059,27059,27059,/sddata/projects/Cervical_Cancer_Projects/data/NEVADA/PUBL00054524.jpg
237,14529,14529,14529,/sddata/projects/Cervical_Cancer_Projects/data/Itoju_Nigeria/HFLD-00009726.jpg
238,37758,37758,37758,/sddata/projects/Cervical_Cancer_Projects/data/NEVADA/PUBL00044701.jpg
239,50496,50496,50496,/sddata/projects/Cervical_Cancer_Projects/data/PAVE/000002650.jpg
240,5718,5718,5718,/sddata/projects/Cervical_Cancer_Projects/data/Itoju_Nigeria/HFLD-00014285.jpg
241,54865,54865,54865,/sddata/projects/Cervical_Cancer_Projects/data/PAVE/000013658.jpg
242,8952,8952,8952,/sddata/projects/Cervical_Cancer_Projects/data/Itoju_Nigeria/HFLD-00011510.jpg
243,4449,4449,4449,/sddata/projects/Cervical_Cancer_Projects/data/Itoju_Nigeria/HFLD-00010392.jpg
244,27643,27643,27643,/sddata/projects/Cervical_Cancer_Projects/data/NEVADA/PUBL00041378.jpg
245,39495,39495,39495,/sddata/projects/Cervical_Cancer_Projects/data/NEVADA/PUBL00054854.jpg
246,36647,36647,36647,/sddata/projects/Cervical_Cancer_Projects/data/NEVADA/PUBL00023757.jpg
247,47627,47627,47627,/sddata/projects/Cervical_Cancer_Projects/data/CVT_Low_Qual/SBX1858_1.jpg
248,52000,52000,52000,/sddata/projects/Cervical_Cancer_Projects/data/PAVE/000015738.jpg
249,18929,18929,18929,/sddata/projects/Cervical_Cancer_Projects/data/SEED/I327991_C1.jpg
250,43512,43512,43512,/sddata/projects/Cervical_Cancer_Projects/data/CVT_Low_Qual/I893471_C1.jpg
251,20290,20290,20290,/sddata/projects/Cervical_Cancer_Projects/data/SEED/I268192_C1.jpg
252,12035,12035,12035,/sddata/projects/Cervical_Cancer_Projects/data/Itoju_Nigeria/HFLD-00014132.jpg
253,35997,35997,35997,/sddata/projects/Cervical_Cancer_Projects/data/NEVADA/PUBL00022548.jpg
254,21546,21546,21546,/sddata/projects/Cervical_Cancer_Projects/data/SEED/I404763_C1.jpg
255,71063,71063,71063,/sddata/projects/Cervical_Cancer_Projects/data/PAVE/000006289.jpg
256,67850,67850,67850,/sddata/projects/Cervical_Cancer_Projects/data/PAVE/000018555.jpg
257,56046,56046,56046,/sddata/projects/Cervical_Cancer_Projects/data/PAVE/000019748.jpg
